135e3b96-a148-4e80-8c0a-4dd371721074	1532-7/00	Fabricação de tênis de qualquer material	5
13bad86e-72d1-489c-a00e-21f2c84feccb	3832-7/00	Recuperação de materiais plásticos	5
1406c8b3-db8d-428b-93f4-424d2383011d	4679-6/04	Comércio atacadista especializado de materiais de construção não especificados anteriormente	5
14820f60-1280-40db-b2eb-943be6831f71	6493-0/00	Administração de consórcios para aquisição de bens e direitos	5
14c5171a-51db-414c-8968-c59a7aa03477	9609-2/04	Exploração de máquinas de serviços pessoais acionadas por moeda	5
15473696-6c26-46da-a2b3-308708a07d20	8599-6/04	Treinamento em desenvolvimento profissional e gerencial	5
1563d462-3801-4edb-a5db-b5fb402091d0	4623-1/07	Comércio atacadista de sisal	5
159dd074-f550-4aee-bc76-892e9a0c8a6e	8020-0/01	Atividades de monitoramento de sistemas de segurança eletrônico	5
1622a0e4-207b-4692-9dc7-1d0102ff94f0	8299-7/02	Emissão de vales-alimentação, vales-transporte e similares	5
162ea7ea-7fb5-474c-9927-08071e0d2712	1093-7/02	Fabricação de frutas cristalizadas, balas e semelhantes	5
1635b681-8db4-407b-97dc-2efe0b82f9c0	4789-0/04	Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação	5
16367ff8-1235-49a9-92a3-67d58aabd54d	2012-6/00	Fabricação de intermediários para fertilizantes	5
1672e7d8-d2bd-4f7c-b643-07ba214d4fde	4511-1/02	Comércio a varejo de automóveis, camionetas e utilitários usados	5
16835f16-0551-4276-bc2d-668c4d3738bf	4530-7/01	Comércio por atacado de peças e acessórios novos para veículos automotores	5
168540d4-29bf-4ad0-bc64-22328c05df2e	9001-9/06	Atividades de sonorização e de iluminação	5
16990a29-ad1e-4ad0-872f-95d13398d96d	6120-5/02	Serviço móvel especializado - SME	5
16a83ed8-3a84-42e5-b9c6-e47d449a9385	4922-1/02	Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual	5
16add498-b2fd-b1ec-df40-6b0ca5c45dc0	5231-1/03	Gestão de terminais aquaviários 	5
16e0de07-7028-482f-864a-b4c69559e656	3831-9/01	Recuperação de sucatas de alumínio	5
16e4b1bb-13e8-48e7-8dad-6be631e198e7	7420-0/03	Laboratórios fotográficos	5
17527e9c-e07b-4d27-96d2-1c99178f1307	5130-7/00	Transporte espacial	5
177a03c6-68e6-42b0-83e9-5b9efca95068	2910-7/01	Fabricação de automóveis, camionetas e utilitários	5
17ecb7ce-7846-4304-997f-53b50ca37ac6	6912-5/00	Cartórios	5
17fa1028-7b3b-426d-81e6-e84a43380f23	4329-1/02	Instalação de equipamentos para orientação à navegação marítima, fluvial e lacustre	5
18083b76-f202-4d16-9b66-e51aeedab470	9529-1/05	Reparação de artigos do mobiliário	5
189172aa-9c71-4018-80d4-b09ee7681748	2821-6/01	Fabricação de fornos industriais, aparelhos e equipamentos não-elétricos para instalações térmicas, peças e acessórios	5
18a98a75-1367-4a78-b999-c39c42141595	5620-1/01	Fornecimento de alimentos preparados preponderantemente para empresas	5
19016705-65c7-4827-8c3b-0aea390b2edb	7729-2/01	Aluguel de aparelhos de jogos eletrônicos	5
19141f59-f7a6-4253-8b4d-4dab381b14c1	6621-5/01	Peritos e avaliadores de seguros	5
1921e023-4139-493a-ad20-0d0cddf8fa86	2531-4/02	Produção de forjados de metais não-ferrosos e suas ligas	5
198e6f9a-72db-46f4-9541-f6fc330d9d38	0899-1/02	Extração de quartzo	5
19f3303f-eb53-4e6c-aba9-90bd3847701b	6491-3/00	Sociedades de fomento mercantil - factoring	5
19fe8f08-4229-4443-add1-1eea0eab4508	2631-1/00	Fabricação de equipamentos transmissores de comunicação, peças e acessórios	5
1a16bf38-d81e-4f26-b3d0-cc708f064d55	6810-2/03	Loteamento de imóveis próprios	5
1abe8e91-cded-4f3f-8d01-b55ff10b0571	7729-2/02	Aluguel de móveis, utensílios e aparelhos de uso doméstico e pessoal; instrumentos musicais	5
1ae3fdc7-be6d-4038-aa9b-88e4f05c44ac	4789-0/08	Comércio varejista de artigos fotográficos e para filmagem	5
1aedb68b-f8f6-4b85-aaac-c5ff98ce978d	6492-1/00	Securitização de créditos	5
1af37587-bfca-42de-a983-5151700d66b1	0142-3/00	Produção de mudas e outras formas de propagação vegetal, certificadas	5
1b132dc9-c59b-467a-9007-9224d91e0d14	7729-2/03	Aluguel de material médico	5
1c3b87fb-631b-4446-9cad-cb512ac40f9b	8650-0/04	Atividades de fisioterapia	5
1c4c5d02-4f0f-449b-8f9c-95db1881a5e9	4649-4/06	Comércio atacadista de lustres, luminárias e abajures	5
1c934216-9fd6-40ec-879a-88bee6105e67	6499-9/99	Outras atividades de serviços financeiros não especificadas anteriormente	5
1d0043f4-9114-4273-b107-9b2406f45c7c	4635-4/02	Comércio atacadista de cerveja, chope e refrigerante	5
1d64252f-2c3a-418b-9f41-fd145067d07e	8592-9/02	Ensino de artes cênicas, exceto dança	5
1d7f8eaa-d1c5-410b-8a3d-df1c2a5f98cd	2212-9/00	Reforma de pneumáticos usados	5
1e6e81f0-9a46-45df-abb4-ad29e3f396dc	0159-8/04	Criação de bicho-da-seda	5
1eabe406-7747-4426-9005-c65649fd48ff	0891-6/00	Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos	5
1eaf6379-96c8-4508-abaa-8db528546010	1069-4/00	Moagem e fabricação de produtos de origem vegetal não especificados anteriormente	5
1ed8762c-3271-4ef9-95d1-151d73047f68	2865-8/00	Fabricação de máquinas e equipamentos para as indústrias de celulose, papel e papelão e artefatos, peças e acessórios	5
1edeee07-c282-4651-adf2-56b93729ebea	6438-7/99	Outras instituições de intermediação não-monetária não especificadas anteriormente	5
1edf035d-dedb-4092-a62f-18cb4e8438ff	2512-8/00	Fabricação de esquadrias de metal	5
1f30ebac-ed9d-49d6-ba65-5dadacdca051	4741-5/00	Comércio varejista de tintas e materiais para pintura	5
1feb806b-ae9e-45af-bb0e-073c74e14d01	6120-5/01	Telefonia móvel celular	5
20033dfa-a5cb-44b5-9c10-39e0178f2884	0723-5/02	Beneficiamento de minério de manganês	5
2079d465-f32d-4324-81be-d232f584bbaa	5021-1/02	Transporte por navegação interior de carga, intermunicipal, interestadual e internacional, exceto travessia	5
20b15ff5-1d1e-468d-9328-8b45ce4b90f5	0710-3/02	Pelotização, sinterização e outros beneficiamentos de minério de ferro	5
2112945f-3d15-4377-a572-41a64b3f9fb4	5211-7/99	Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis	5
2140106c-8048-473c-a8ad-7585f7153311	5240-1/01	Operação dos aeroportos e campos de aterrissagem	5
214dbc96-9045-4883-b3e8-5e8149e901a3	6612-6/04	Corretoras de contratos de mercadorias	5
21828476-4e48-4c4b-94d0-1faa2c9c9b5e	4391-6/00	Obras de fundações	5
21bdbb31-fad8-4fab-ad4a-9a0d5d10a61a	2121-1/02	Fabricação de medicamentos homeopáticos para uso humano	5
21cd779f-bd91-4879-be29-937d5afd567d	4635-4/99	Comércio atacadista de bebidas não especificadas anteriormente	5
21d3c395-7bd4-4a41-98f9-df8b8e9e801d	0139-3/01	Cultivo de chá-da-índia	5
21fe903b-4595-46db-bb87-8d953e125fab	6611-8/01	Bolsa de valores	5
224ee649-31c4-4cb3-b378-68486add577b	8640-2/04	Serviços de tomografia	5
225f17a1-e178-429e-b78b-c98e7c05905a	4669-9/01	Comércio atacadista de bombas e compressores; partes e peças	5
22bad8f6-3f10-460a-a210-c5c72b3933c5	1621-8/00	Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada	5
22c622af-6a94-49a9-9ef7-b59135cea482	4399-1/05	Perfuração e construção de poços de água	5
22cedafe-e639-474e-bd03-6c7b2af0bd8c	2062-2/00	Fabricação de produtos de limpeza e polimento	5
23a804af-750c-48a4-8931-bd666c98305d	7721-7/00	Aluguel de equipamentos recreativos e esportivos	5
23d16b8d-a1a2-4e8f-aef5-378857fa5646	0723-5/01	Extração de minério de manganês	5
244af549-4d1f-4c9d-b094-51cabab2d2a0	2829-1/99	Fabricação de outras máquinas e equipamentos de uso geral não especificados anteriormente, peças e acessórios	5
24c72755-ff98-46c8-911e-0050bfd3f1e6	4636-2/02	Comércio atacadista de cigarros, cigarrilhas e charutos	5
24f03c1d-450c-48c6-9fee-8b734ba6f8fb	8640-2/12	Serviços de hemoterapia	5
2554480c-e355-476d-a06d-1b27d2bfb005	4520-0/08	Serviços de capotaria	5
258e9100-6bbd-421d-b0c6-f647a6199364	2449-1/99	Metalurgia de outros metais não-ferrosos e suas ligas não especificados anteriormente	5
